index,name,tendon,limb_group,source_file,side,side_source,crossed_limbs,crossed_joints,bodies,sites,agrees_with_geometry,note,group_key
476,LTpT_T3_l,LTpT_T3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar3|lumbar1|thoracic12|thoracic11|thoracic10|thoracic9|thoracic8|thoracic7|thoracic6|thoracic5|thoracic3,LTpT_T3_l-P1|LTpT_T3_l-P2|LTpT_T3_l-P3|LTpT_T3_l-P4|LTpT_T3_l-P5|LTpT_T3_l-P6|LTpT_T3_l-P7|LTpT_T3_l-P8|LTpT_T3_l-P9|LTpT_T3_l-P10|LTpT_T3_l-P11,True,,L/torso
477,LTpT_T4_l,LTpT_T4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar4|lumbar1|thoracic12|thoracic11|thoracic10|thoracic9|thoracic8|thoracic7|thoracic6|thoracic4,LTpT_T4_l-P1|LTpT_T4_l-P2|LTpT_T4_l-P3|LTpT_T4_l-P4|LTpT_T4_l-P5|LTpT_T4_l-P6|LTpT_T4_l-P7|LTpT_T4_l-P8|LTpT_T4_l-P9|LTpT_T4_l-P10,True,,L/torso
478,LTpT_T5_l,LTpT_T5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar4|lumbar2|thoracic12|thoracic11|thoracic10|thoracic9|thoracic8|thoracic7|thoracic5,LTpT_T5_l-P1|LTpT_T5_l-P2|LTpT_T5_l-P3|LTpT_T5_l-P4|LTpT_T5_l-P5|LTpT_T5_l-P6|LTpT_T5_l-P7|LTpT_T5_l-P8|LTpT_T5_l-P9,True,,L/torso
479,LTpT_T6_l,LTpT_T6_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar5|lumbar2|thoracic10|thoracic6,LTpT_T6_l-P1|LTpT_T6_l-P2|LTpT_T6_l-P3|LTpT_T6_l-P4,True,,L/torso
480,LTpT_T7_l,LTpT_T7_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar2|thoracic10|thoracic7,LTpT_T7_l-P1|LTpT_T7_l-P2|LTpT_T7_l-P3|LTpT_T7_l-P4,True,,L/torso
481,LTpT_T8_l,LTpT_T8_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|thoracic8,LTpT_T8_l-P1|LTpT_T8_l-P2|LTpT_T8_l-P3|LTpT_T8_l-P4|LTpT_T8_l-P5,True,,L/torso
482,LTpT_T9_l,LTpT_T9_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|thoracic9,LTpT_T9_l-P1|LTpT_T9_l-P2|LTpT_T9_l-P3|LTpT_T9_l-P4|LTpT_T9_l-P5,True,,L/torso
483,LTpT_T10_l,LTpT_T10_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|thoracic10,LTpT_T10_l-P1|LTpT_T10_l-P2|LTpT_T10_l-P3|LTpT_T10_l-P4|LTpT_T10_l-P5,True,,L/torso
484,LTpT_T11_l,LTpT_T11_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|thoracic11,LTpT_T11_l-P1|LTpT_T11_l-P2|LTpT_T11_l-P3|LTpT_T11_l-P4|LTpT_T11_l-P5,True,,L/torso
485,LTpT_T12_l,LTpT_T12_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|thoracic12,LTpT_T12_l-P1|LTpT_T12_l-P2|LTpT_T12_l-P3|LTpT_T12_l-P4|LTpT_T12_l-P5,True,,L/torso
486,LTpT_R4_l,LTpT_R4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar4|lumbar2|rib4_L|rib7_L|rib8_L|rib9_L|rib10_L,LTpT_R4_l-P1|LTpT_R4_l-P2|LTpT_R4_l-P3|LTpT_R4_l-P4|LTpT_R4_l-P5|LTpT_R4_l-P6|LTpT_R4_l-P7,True,,L/torso
487,LTpT_R5_l,LTpT_R5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar4|lumbar2|rib5_L|rib7_L|rib8_L|rib9_L|rib10_L,LTpT_R5_l-P1|LTpT_R5_l-P2|LTpT_R5_l-P3|LTpT_R5_l-P4|LTpT_R5_l-P5|LTpT_R5_l-P6|LTpT_R5_l-P7,True,,L/torso
488,LTpT_R6_l,LTpT_R6_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar5|lumbar3|lumbar2|rib6_L|rib7_L|rib8_L|rib9_L|rib10_L,LTpT_R6_l-P1|LTpT_R6_l-P2|LTpT_R6_l-P3|LTpT_R6_l-P4|LTpT_R6_l-P5|LTpT_R6_l-P6|LTpT_R6_l-P7|LTpT_R6_l-P8,True,,L/torso
489,LTpT_R7_l,LTpT_R7_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib7_L|rib8_L|rib9_L|rib10_L,LTpT_R7_l-P1|LTpT_R7_l-P2|LTpT_R7_l-P3|LTpT_R7_l-P4|LTpT_R7_l-P5|LTpT_R7_l-P6|LTpT_R7_l-P7|LTpT_R7_l-P8,True,,L/torso
490,LTpT_R8_l,LTpT_R8_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib8_L|rib9_L|rib10_L,LTpT_R8_l-P1|LTpT_R8_l-P2|LTpT_R8_l-P3|LTpT_R8_l-P4|LTpT_R8_l-P5|LTpT_R8_l-P6|LTpT_R8_l-P7,True,,L/torso
491,LTpT_R9_l,LTpT_R9_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib9_L|rib10_L,LTpT_R9_l-P1|LTpT_R9_l-P2|LTpT_R9_l-P3|LTpT_R9_l-P4|LTpT_R9_l-P5|LTpT_R9_l-P6,True,,L/torso
492,LTpT_R10_l,LTpT_R10_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib10_L,LTpT_R10_l-P1|LTpT_R10_l-P2|LTpT_R10_l-P3|LTpT_R10_l-P4|LTpT_R10_l-P5,True,,L/torso
493,LTpT_R11_l,LTpT_R11_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib11_L,LTpT_R11_l-P1|LTpT_R11_l-P2|LTpT_R11_l-P3|LTpT_R11_l-P4|LTpT_R11_l-P5,True,,L/torso
494,LTpT_R12_l,LTpT_R12_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,sacrum|lumbar4|lumbar3|lumbar2|rib12_L,LTpT_R12_l-P1|LTpT_R12_l-P2|LTpT_R12_l-P3|LTpT_R12_l-P4|LTpT_R12_l-P5,True,,L/torso
495,LTpL_L5_l,LTpL_L5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar5,LTpL_L5_l-P1|LTpL_L5_l-P2,True,,L/torso
496,LTpL_L4_l,LTpL_L4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar4,LTpL_L4_l-P1|LTpL_L4_l-P2,True,,L/torso
497,LTpL_L3_l,LTpL_L3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,LTpL_L3_l-P1|LTpL_L3_l-P2,True,,L/torso
498,LTpL_L2_l,LTpL_L2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar2,LTpL_L2_l-P1|LTpL_L2_l-P2,True,,L/torso
499,LTpL_L1_l,LTpL_L1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar1,LTpL_L1_l-P1|LTpL_L1_l-P2,True,,L/torso
500,QL_post_I_1-L3_l,QL_post_I_1-L3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,QL_post_I_1-L3_l-P1|QL_post_I_1-L3_l-P2,True,,L/torso
501,QL_post_I_2-L4_l,QL_post_I_2-L4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar4,QL_post_I_2-L4_l-P1|QL_post_I_2-L4_l-P2,True,,L/torso
502,QL_post_I_2-L3_l,QL_post_I_2-L3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,QL_post_I_2-L3_l-P1|QL_post_I_2-L3_l-P2,True,,L/torso
503,QL_post_I_2-L2_l,QL_post_I_2-L2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar2,QL_post_I_2-L2_l-P1|QL_post_I_2-L2_l-P2,True,,L/torso
504,QL_post_I_3-L1_l,QL_post_I_3-L1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar1,QL_post_I_3-L1_l-P1|QL_post_I_3-L1_l-P2,True,,L/torso
505,QL_post_I_3-L2_l,QL_post_I_3-L2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar2,QL_post_I_3-L2_l-P1|QL_post_I_3-L2_l-P2,True,,L/torso
506,QL_post_I_3-L3_l,QL_post_I_3-L3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,QL_post_I_3-L3_l-P1|QL_post_I_3-L3_l-P2,True,,L/torso
507,QL_mid_L3-12_3_l,QL_mid_L3-12_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar3|rib12_L,QL_mid_L3-12_3_l-P1|QL_mid_L3-12_3_l-P2,True,,L/torso
508,QL_mid_L3-12_2_l,QL_mid_L3-12_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar3|rib12_L,QL_mid_L3-12_2_l-P1|QL_mid_L3-12_2_l-P2,True,,L/torso
509,QL_mid_L3-12_1_l,QL_mid_L3-12_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar3|rib12_L,QL_mid_L3-12_1_l-P1|QL_mid_L3-12_1_l-P2,True,,L/torso
510,QL_mid_L2-12_1_l,QL_mid_L2-12_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar2|rib12_L,QL_mid_L2-12_1_l-P1|QL_mid_L2-12_1_l-P2,True,,L/torso
511,QL_mid_L4-12_3_l,QL_mid_L4-12_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar4|rib12_L,QL_mid_L4-12_3_l-P1|QL_mid_L4-12_3_l-P2,True,,L/torso
512,QL_ant_I_2-T12_l,QL_ant_I_2-T12_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|thoracic12,QL_ant_I_2-T12_l-P1|QL_ant_I_2-T12_l-P2,True,,L/torso
513,QL_ant_I_3-T12_l,QL_ant_I_3-T12_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|thoracic12,QL_ant_I_3-T12_l-P1|QL_ant_I_3-T12_l-P2,True,,L/torso
514,QL_ant_I_2-12_1_l,QL_ant_I_2-12_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib12_L,QL_ant_I_2-12_1_l-P1|QL_ant_I_2-12_1_l-P2,True,,L/torso
515,QL_ant_I_3-12_1_l,QL_ant_I_3-12_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib12_L,QL_ant_I_3-12_1_l-P1|QL_ant_I_3-12_1_l-P2,True,,L/torso
516,QL_ant_I_3-12_2_l,QL_ant_I_3-12_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib12_L,QL_ant_I_3-12_2_l-P1|QL_ant_I_3-12_2_l-P2,True,,L/torso
517,QL_ant_I_3-12_3_l,QL_ant_I_3-12_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib12_L,QL_ant_I_3-12_3_l-P1|QL_ant_I_3-12_3_l-P2,True,,L/torso
518,MF_m1s_l,MF_m1s_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar4|lumbar1,MF_m1s_l-P1|MF_m1s_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
519,MF_m1t_1_l,MF_m1t_1_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar5|lumbar1,MF_m1t_1_l-P1|MF_m1t_1_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
520,MF_m1t_2_l,MF_m1t_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar1,MF_m1t_2_l-P1|MF_m1t_2_l-P2,True,,L/torso
521,MF_m1t_3_l,MF_m1t_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar1,MF_m1t_3_l-P1|MF_m1t_3_l-P2,True,,L/torso
522,MF_m2s_l,MF_m2s_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar5|lumbar2,MF_m2s_l-P1|MF_m2s_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
523,MF_m2t_1_l,MF_m2t_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar2,MF_m2t_1_l-P1|MF_m2t_1_l-P2,True,,L/torso
524,MF_m2t_2_l,MF_m2t_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar2,MF_m2t_2_l-P1|MF_m2t_2_l-P2,True,,L/torso
525,MF_m2t_3_l,MF_m2t_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar2,MF_m2t_3_l-P1|MF_m2t_3_l-P2,True,,L/torso
526,MF_m3s_l,MF_m3s_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar3,MF_m3s_l-P1|MF_m3s_l-P2,True,,L/torso
527,MF_m3t_1_l,MF_m3t_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,MF_m3t_1_l-P1|MF_m3t_1_l-P2,True,,L/torso
528,MF_m3t_2_l,MF_m3t_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,MF_m3t_2_l-P1|MF_m3t_2_l-P2,True,,L/torso
529,MF_m3t_3_l,MF_m3t_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar3,MF_m3t_3_l-P1|MF_m3t_3_l-P2,True,,L/torso
530,MF_m4s_l,MF_m4s_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar4,MF_m4s_l-P1|MF_m4s_l-P2,True,,L/torso
531,MF_m4t_1_l,MF_m4t_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar4,MF_m4t_1_l-P1|MF_m4t_1_l-P2,True,,L/torso
532,MF_m4t_2_l,MF_m4t_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar4,MF_m4t_2_l-P1|MF_m4t_2_l-P2,True,,L/torso
533,MF_m4t_3_l,MF_m4t_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar4,MF_m4t_3_l-P1|MF_m4t_3_l-P2,True,,L/torso
534,MF_m5s_l,MF_m5s_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar5,MF_m5s_l-P1|MF_m5s_l-P2,True,,L/torso
535,MF_m5t_1_l,MF_m5t_1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar5,MF_m5t_1_l-P1|MF_m5t_1_l-P2,True,,L/torso
536,MF_m5t_2_l,MF_m5t_2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar5,MF_m5t_2_l-P1|MF_m5t_2_l-P2,True,,L/torso
537,MF_m5t_3_l,MF_m5t_3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar5,MF_m5t_3_l-P1|MF_m5t_3_l-P2,True,,L/torso
538,MF_m1_laminar_l,MF_m1_laminar_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar3|lumbar1,MF_m1_laminar_l-P1|MF_m1_laminar_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
539,MF_m2_laminar_l,MF_m2_laminar_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar4|lumbar2,MF_m2_laminar_l-P1|MF_m2_laminar_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
540,MF_m3_laminar_l,MF_m3_laminar_l_tendon,torso,Muscle_Torso.xml,L,name,,,lumbar5|lumbar3,MF_m3_laminar_l-P1|MF_m3_laminar_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
541,MF_m4_laminar_l,MF_m4_laminar_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,sacrum|lumbar4,MF_m4_laminar_l-P1|MF_m4_laminar_l-P2,True,,L/torso
542,MF_m5_laminar_l,MF_m5_laminar_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|lumbar5,MF_m5_laminar_l-P1|MF_m5_laminar_l-P2,True,,L/torso
543,EO_R5_l,EO_R5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib5_L,EO_R5_l-P1|EO_R5_l-P2,True,,L/torso
544,EO_R6_l,EO_R6_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib6_L,EO_R6_l-P1|EO_R6_l-P2,True,,L/torso
545,EO_R7_l,EO_R7_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib7_L,EO_R7_l-P1|EO_R7_l-P2,True,,L/torso
546,EO_R8_l,EO_R8_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib8_L,EO_R8_l-P1|EO_R8_l-P2,True,,L/torso
547,EO_R9_l,EO_R9_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib9_L,EO_R9_l-P1|EO_R9_l-P2,True,,L/torso
548,EO_R10_l,EO_R10_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib10_L,EO_R10_l-P1|EO_R10_l-P2,True,,L/torso
549,EO_R11_l,EO_R11_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib11_L,EO_R11_l-P1|EO_R11_l-P2,True,,L/torso
550,EO_R12_l,EO_R12_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib12_L,EO_R12_l-P1|EO_R12_l-P2,True,,L/torso
551,IO1_l,IO1_l_tendon,torso,Muscle_Torso.xml,L,name,,,pelvis|Abdomen,IO1_l-P1|IO1_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
552,IO2_l,IO2_l_tendon,torso,Muscle_Torso.xml,L,name,,,pelvis|Abdomen,IO2_l-P1|IO2_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
553,IO3_l,IO3_l_tendon,torso,Muscle_Torso.xml,L,name,,,pelvis|Abdomen,IO3_l-P1|IO3_l-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
554,IO4_l,IO4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib9_L,IO4_l-P1|IO4_l-P2,True,,L/torso
555,IO5_l,IO5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib10_L,IO5_l-P1|IO5_l-P2,True,,L/torso
556,IO6_l,IO6_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,pelvis|rib11_L,IO6_l-P1|IO6_l-P2,True,,L/torso
557,stern_mast_L,stern_mast_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,head_neck|sternum,stern_mast_L-P1|stern_mast_L-P2,True,,L/torso
558,cleid_mast_L,cleid_mast_L_tendon,torso,Muscle_Torso.xml,L,name,upper|torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR|sternoclavicular_r2_l|sternoclavicular_r3_l,head_neck|clavicle_l,cleid_mast_L-P1|cleid_mast_L-P2,True,额外跨越 ['upper'],L/torso
559,cleid_occ_L,cleid_occ_L_tendon,torso,Muscle_Torso.xml,L,name,upper|torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR|sternoclavicular_r2_l|sternoclavicular_r3_l,head_neck|clavicle_l,cleid_occ_L-P1|cleid_occ_L-P2,True,额外跨越 ['upper'],L/torso
560,scalenus_ant_L,scalenus_ant_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,head_neck|rib1_L,scalenus_ant_L-P1|scalenus_ant_L-P2,True,,L/torso
561,scalenus_med_L,scalenus_med_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,head_neck|rib1_L,scalenus_med_L-P1|scalenus_med_L-P2,True,,L/torso
562,scalenus_post_L,scalenus_post_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,head_neck|rib2_L,scalenus_post_L-P1|scalenus_post_L-P2,True,,L/torso
563,long_col_c1thx_L,long_col_c1thx_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic3|head_neck,long_col_c1thx_L-P1|long_col_c1thx_L-P2|long_col_c1thx_L-P3|long_col_c1thx_L-P4|long_col_c1thx_L-P5|long_col_c1thx_L-P6|long_col_c1thx_L-P7|long_col_c1thx_L-P8,True,,L/torso
564,long_col_c5thx_L,long_col_c5thx_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic3|thoracic2|thoracic1|head_neck,long_col_c5thx_L-P1|long_col_c5thx_L-P2|long_col_c5thx_L-P3|long_col_c5thx_L-P4|long_col_c5thx_L-P5|long_col_c5thx_L-P6|long_col_c5thx_L-P7|long_col_c5thx_L-P8,True,,L/torso
565,trap_cl_L,trap_cl_L_tendon,torso,Muscle_Torso.xml,L,name,upper|torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR|sternoclavicular_r2_l|sternoclavicular_r3_l,head_neck|clavicle_l,trap_cl_L-P1|trap_cl_L-P2,True,额外跨越 ['upper'],L/torso
